Algorithm,Problem,ExecutionId,IndicatorValue
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_papillomavirus_5_mixed_exp,2,0.012586597439524174
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_papillomavirus_5_mixed_exp,3,0.015146170330701007
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_papillomavirus_5_mixed_exp,4,0.014929662652738993
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_papillomavirus_6b_mixed_exp,0,0.011493919294432699
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_papillomavirus_6b_mixed_exp,1,0.010080893920863676
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_papillomavirus_6b_mixed_exp,2,0.01011034081049041
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_papillomavirus_6b_mixed_exp,3,0.009908645001934419
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_papillomavirus_6b_mixed_exp,4,0.009334370985210116
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Macaca_mulatta_mixed_exp,0,0.0084247787070675
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Macaca_mulatta_mixed_exp,1,0.014513977912218114
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Macaca_mulatta_mixed_exp,2,0.010283955232623845
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Macaca_mulatta_mixed_exp,3,0.007151166150813002
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Macaca_mulatta_mixed_exp,4,0.008628234566668667
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Neurospora_crassa_OR74A_mixed_exp,0,0.009867898135378646
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Neurospora_crassa_OR74A_mixed_exp,1,0.010700853465865167
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Neurospora_crassa_OR74A_mixed_exp,2,0.004494221434498454
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Neurospora_crassa_OR74A_mixed_exp,3,0.006102775081502461
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Neurospora_crassa_OR74A_mixed_exp,4,0.0056587944176823175
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Oryctolagus_cuniculus_mixed_exp,0,0.006098023342670796
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Oryctolagus_cuniculus_mixed_exp,1,0.005721878765671967
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Oryctolagus_cuniculus_mixed_exp,2,0.004380765854901581
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Oryctolagus_cuniculus_mixed_exp,3,0.005887770765450906
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Oryctolagus_cuniculus_mixed_exp,4,0.004273001906332994
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Oryza_sativa_Japonica_mixed_exp,0,0.004010408663261686
